frame_id,timestamp(ns),T_imu_wrt_vio_x(m),T_imu_wrt_vio_y(m),T_imu_wrt_vio_z(m),roll(rad),pitch(rad),yaw(rad)
344,105431496215,0.0226,0.0125,-0.1420,0.0521,-0.0341,0.2196
345,105466624857,0.0167,0.0260,-0.1545,0.0637,-0.0222,0.2406
346,105501728846,0.0121,0.0425,-0.1669,0.0749,-0.0174,0.2671
347,105528051310,0.0079,0.0560,-0.1752,0.0817,-0.0109,0.2898
348,105563180474,0.0014,0.0774,-0.1869,0.0874,0.0003,0.3155
349,105598288736,-0.0066,0.1013,-0.1962,0.0879,0.0130,0.3420
350,105633409621,-0.0143,0.1282,-0.2043,0.0856,0.0208,0.3732
351,105668561874,-0.0224,0.1602,-0.2121,0.0918,0.0280,0.4163
352,105694902506,-0.0287,0.1855,-0.2178,0.0997,0.0301,0.4522
353,105730023675,-0.0386,0.2228,-0.2237,0.1100,0.0306,0.4991
354,105765132948,-0.0488,0.2629,-0.2278,0.1196,0.0304,0.5415
355,105800313436,-0.0603,0.3045,-0.2332,0.1260,0.0343,0.5836
356,105826662629,-0.0699,0.3374,-0.2361,0.1288,0.0374,0.6149
357,105852999394,-0.0788,0.3699,-0.2396,0.1304,0.0333,0.6447
358,105897920204,-0.0950,0.4279,-0.2436,0.1275,0.0179,0.6899
359,105933109722,-0.1107,0.4747,-0.2437,0.1266,0.0074,0.7313
360,105968228819,-0.1239,0.5215,-0.2458,0.1279,-0.0015,0.7746
361,105994554913,-0.1322,0.5570,-0.2471,0.1266,-0.0085,0.8074
362,106029655479,-0.1432,0.6042,-0.2480,0.1149,-0.0201,0.8475
363,106064825018,-0.1519,0.6497,-0.2501,0.0951,-0.0277,0.8843
364,106099929024,-0.1588,0.6928,-0.2517,0.0797,-0.0214,0.9255
365,106135024501,-0.1633,0.7387,-0.2531,0.0715,-0.0186,0.9799
366,106161372728,-0.1669,0.7731,-0.2534,0.0676,-0.0240,1.0227
367,106196469699,-0.1717,0.8169,-0.2538,0.0650,-0.0285,1.0798
368,106231578123,-0.1790,0.8601,-0.2566,0.0647,-0.0245,1.1375
369,106266720136,-0.1837,0.9042,-0.2600,0.0610,-0.0295,1.1923
370,106301831554,-0.1904,0.9476,-0.2645,0.0605,-0.0273,1.2417
371,106328176486,-0.1940,0.9773,-0.2680,0.0575,-0.0200,1.2763
372,106363292302,-0.1969,1.0213,-0.2704,0.0492,-0.0115,1.3181
373,106398467173,-0.2037,1.0658,-0.2723,0.0433,-0.0057,1.3624
374,106433634975,-0.2088,1.1063,-0.2741,0.0325,-0.0023,1.4073
375,106468747710,-0.2148,1.1427,-0.2752,0.0163,-0.0013,1.4497
376,106495102097,-0.2234,1.1634,-0.2781,0.0024,0.0043,1.4853
377,106530216749,-0.2323,1.1888,-0.2804,-0.0163,0.0151,1.5317
378,106565312027,-0.2475,1.2009,-0.2840,-0.0370,0.0201,1.5819
379,106600408123,-0.2631,1.2208,-0.2877,-0.0545,0.0145,1.6361
380,106626730703,-0.2805,1.2268,-0.2938,-0.0614,0.0191,1.6776
381,106661865093,-0.3061,1.2320,-0.3047,-0.0617,0.0284,1.7204
382,106696968174,-0.3239,1.2471,-0.3119,-0.0605,0.0249,1.7594
383,106732082627,-0.3367,1.2625,-0.3152,-0.0620,0.0267,1.7923
384,106767186594,-0.3514,1.2770,-0.3190,-0.0640,0.0367,1.8182
385,106802279639,-0.3611,1.3076,-0.3204,-0.0650,0.0370,1.8456
386,106828605418,-0.3793,1.2947,-0.3202,-0.0679,0.0447,1.8628
387,106863718310,-0.3924,1.2976,-0.3217,-0.0728,0.0542,1.8863
388,106898812902,-0.4119,1.2929,-0.3243,-0.0758,0.0668,1.8996
389,106933930796,-0.4297,1.3046,-0.3259,-0.0754,0.0688,1.9041
390,106960254956,-0.4382,1.3233,-0.3262,-0.0769,0.0669,1.9023
391,106995359141,-0.4640,1.3175,-0.3372,-0.0804,0.0741,1.8888
392,107030487160,-0.4951,1.3086,-0.3509,-0.0852,0.0815,1.8715
393,107065597524,-0.5048,1.3318,-0.3514,-0.0914,0.0776,1.8557
394,107100703045,-0.5360,1.3241,-0.3562,-0.0973,0.0764,1.8310
395,107127034384,-0.5433,1.3417,-0.3566,-0.1022,0.0757,1.8147
396,107162149931,-0.5686,1.3330,-0.3611,-0.1078,0.0817,1.7979
397,107197289199,-0.6284,1.2423,-0.3726,-0.1088,0.0946,1.7781
398,107232409840,-0.6481,1.2390,-0.3791,-0.1041,0.0900,1.7639
399,107267520107,-0.6564,1.2588,-0.3807,-0.0955,0.0864,1.7503
400,107293842748,-0.6782,1.2528,-0.3852,-0.0885,0.0911,1.7400
401,107328965441,-0.6944,1.2613,-0.3866,-0.0810,0.0956,1.7307
402,107364065925,-0.7228,1.2607,-0.3865,-0.0742,0.1010,1.7232
403,107399175933,-0.7404,1.2750,-0.3855,-0.0709,0.1097,1.7167
404,107434284621,-0.7464,1.2971,-0.3858,-0.0715,0.1179,1.7125
405,107460621560,-0.7612,1.3032,-0.3855,-0.0738,0.1261,1.7123
406,107495744548,-0.7904,1.2936,-0.3818,-0.0787,0.1403,1.7125
407,107530891012,-0.7978,1.3131,-0.3825,-0.0875,0.1485,1.7181
408,107565991275,-0.8138,1.3159,-0.3808,-0.0952,0.1524,1.7242
409,107601098018,-0.8243,1.3199,-0.3804,-0.0874,0.1499,1.7209
410,107627443225,-0.8316,1.3199,-0.3802,-0.0766,0.1434,1.7151
411,107662584176,-0.8434,1.3255,-0.3806,-0.0655,0.1310,1.7093
412,107697710842,-0.8540,1.3297,-0.3810,-0.0608,0.1223,1.7023
413,107732829363,-0.8656,1.3353,-0.3821,-0.0536,0.1183,1.6963
414,107767949146,-0.8757,1.3399,-0.3818,-0.0477,0.1158,1.6905
415,107794281773,-0.8855,1.3414,-0.3804,-0.0480,0.1139,1.6863
416,107829427744,-0.8973,1.3443,-0.3781,-0.0495,0.1097,1.6779
417,107864534956,-0.9120,1.3489,-0.3758,-0.0470,0.1045,1.6637
418,107899651346,-0.9288,1.3527,-0.3729,-0.0430,0.0952,1.6451
419,107934770308,-0.9460,1.3577,-0.3709,-0.0393,0.0880,1.6237
420,107961110351,-0.9611,1.3598,-0.3691,-0.0389,0.0849,1.6085
421,107987445050,-0.9755,1.3631,-0.3674,-0.0386,0.0820,1.5950
422,108033250937,-1.0007,1.3612,-0.3637,-0.0390,0.0763,1.5694
423,108068350766,-1.0212,1.3699,-0.3619,-0.0432,0.0716,1.5498
424,108094676378,-1.0386,1.3747,-0.3613,-0.0468,0.0689,1.5331
425,108129783233,-1.0592,1.3766,-0.3597,-0.0549,0.0628,1.5144
426,108164889977,-1.0819,1.3843,-0.3598,-0.0695,0.0486,1.5095
427,108200156022,-1.1049,1.3923,-0.3622,-0.0811,0.0313,1.5084
428,108226495772,-1.1231,1.3997,-0.3648,-0.0821,0.0183,1.5057
429,108261627778,-1.1427,1.4141,-0.3681,-0.0773,0.0059,1.5047
430,108296725074,-1.1616,1.4286,-0.3695,-0.0769,0.0024,1.5114
431,108331830711,-1.1779,1.4471,-0.3698,-0.0742,0.0034,1.5231
432,108366974863,-1.1927,1.4680,-0.3685,-0.0649,0.0055,1.5321
433,108393295970,-1.2030,1.4850,-0.3661,-0.0596,0.0092,1.5358
434,108428412082,-1.2148,1.5087,-0.3621,-0.0609,0.0172,1.5427
435,108463516126,-1.2246,1.5338,-0.3573,-0.0629,0.0205,1.5573
436,108498620145,-1.2360,1.5574,-0.3525,-0.0602,0.0226,1.5739
437,108533750347,-1.2462,1.5814,-0.3493,-0.0631,0.0297,1.5880
438,108560088068,-1.2553,1.6005,-0.3471,-0.0719,0.0339,1.5994
439,108595205516,-1.2678,1.6294,-0.3457,-0.0863,0.0356,1.6225
440,108630311774,-1.2883,1.6595,-0.3436,-0.0930,0.0351,1.6527
441,108665434206,-1.2990,1.6913,-0.3448,-0.0954,0.0357,1.6855
442,108700541942,-1.3165,1.7230,-0.3454,-0.1020,0.0283,1.7181
443,108726871518,-1.3289,1.7464,-0.3468,-0.1066,0.0243,1.7381
444,108762016173,-1.3478,1.7788,-0.3495,-0.1034,0.0241,1.7638
445,108797118215,-1.3680,1.8139,-0.3522,-0.0946,0.0206,1.7934
446,108832237347,-1.3920,1.8487,-0.3537,-0.0899,0.0166,1.8227
447,108867368430,-1.4039,1.8841,-0.3556,-0.0939,0.0235,1.8437
448,108893694344,-1.4172,1.9127,-0.3548,-0.0977,0.0357,1.8515
449,108928812876,-1.4359,1.9526,-0.3510,-0.0988,0.0525,1.8623
450,108963912829,-1.4543,1.9928,-0.3447,-0.0957,0.0602,1.8746
451,108999045574,-1.4724,2.0348,-0.3370,-0.0880,0.0569,1.8881
452,109034159034,-1.4917,2.0832,-0.3272,-0.0852,0.0531,1.8972
453,109060489294,-1.5074,2.1204,-0.3180,-0.0875,0.0545,1.8963
454,109095590068,-1.5274,2.1674,-0.3033,-0.0950,0.0605,1.8873
455,109130700217,-1.5482,2.2149,-0.2871,-0.1063,0.0656,1.8789
456,109165813673,-1.5706,2.2675,-0.2726,-0.1155,0.0626,1.8764
457,109200986098,-1.5873,2.3155,-0.2583,-0.1199,0.0549,1.8722
458,109227313288,-1.6016,2.3548,-0.2491,-0.1281,0.0496,1.8668
459,109262451837,-1.6184,2.4044,-0.2357,-0.1490,0.0417,1.8605
460,109297565458,-1.6337,2.4534,-0.2229,-0.1755,0.0375,1.8578
461,109332685354,-1.6383,2.4923,-0.2100,-0.1989,0.0304,1.8575
462,109367828834,-1.6357,2.5221,-0.1990,-0.2197,0.0211,1.8584
463,109394157417,-1.6410,2.5542,-0.1911,-0.2345,0.0149,1.8627
464,109429273191,-1.6495,2.5989,-0.1802,-0.2534,0.0061,1.8711
465,109464383381,-1.6482,2.6357,-0.1689,-0.2735,-0.0014,1.8823
466,109499500134,-1.6491,2.6773,-0.1590,-0.2835,-0.0022,1.8923
467,109534652193,-1.6487,2.7191,-0.1506,-0.2781,0.0001,1.8987
468,109560985397,-1.6464,2.7504,-0.1433,-0.2704,0.0001,1.9021
469,109596099868,-1.6441,2.7915,-0.1344,-0.2644,0.0013,1.9050
470,109631205182,-1.6435,2.8307,-0.1263,-0.2624,0.0058,1.8976
471,109666322495,-1.6432,2.8696,-0.1184,-0.2574,0.0113,1.8821
472,109701441610,-1.6459,2.9079,-0.1104,-0.2471,0.0032,1.8734
473,109727781795,-1.6440,2.9356,-0.1044,-0.2435,-0.0137,1.8741
474,109762932476,-1.6390,2.9717,-0.0973,-0.2455,-0.0319,1.8740
475,109789271056,-1.6343,3.0006,-0.0917,-0.2443,-0.0384,1.8636
476,109833267063,-1.6230,3.0464,-0.0826,-0.2461,-0.0502,1.8427
477,109868396340,-1.6138,3.0838,-0.0753,-0.2539,-0.0633,1.8399
478,109894723623,-1.6049,3.1100,-0.0704,-0.2531,-0.0710,1.8383
479,109929832531,-1.5972,3.1456,-0.0648,-0.2497,-0.0802,1.8313
480,109964930465,-1.5861,3.1797,-0.0571,-0.2488,-0.0819,1.8179
481,110000036089,-1.5752,3.2138,-0.0464,-0.2511,-0.0819,1.8016
482,110026372691,-1.5639,3.2378,-0.0363,-0.2538,-0.0852,1.7909
483,110061511728,-1.5553,3.2700,-0.0231,-0.2584,-0.0894,1.7815
484,110096631604,-1.5420,3.2999,-0.0061,-0.2680,-0.0877,1.7663
485,110131929766,-1.5343,3.3290,0.0122,-0.2802,-0.0873,1.7441
486,110167039906,-1.5221,3.3583,0.0330,-0.2852,-0.0986,1.7237
487,110202163336,-1.5113,3.3908,0.0580,-0.2886,-0.1184,1.7105
488,110228484712,-1.5059,3.4106,0.0784,-0.2966,-0.1266,1.7059
489,110263601715,-1.4860,3.4448,0.1088,-0.3032,-0.1278,1.7032
490,110298788627,-1.4716,3.4725,0.1397,-0.2946,-0.1280,1.7058
491,110333898983,-1.4628,3.4956,0.1726,-0.2846,-0.1320,1.6984
492,110360225603,-1.4503,3.5102,0.1973,-0.2760,-0.1327,1.6866
493,110395329239,-1.4410,3.5325,0.2340,-0.2615,-0.1285,1.6758
494,110430428967,-1.4254,3.5451,0.2667,-0.2490,-0.1162,1.6759
495,110465547148,-1.4150,3.5593,0.3022,-0.2461,-0.0985,1.6779
496,110500648913,-1.4059,3.5742,0.3360,-0.2384,-0.0929,1.6770
497,110526976037,-1.3990,3.5845,0.3600,-0.2307,-0.0845,1.6740
498,110562092417,-1.3894,3.5977,0.3906,-0.2204,-0.0682,1.6716
499,110597211607,-1.3844,3.6092,0.4166,-0.2010,-0.0565,1.6762
500,110632341164,-1.3654,3.6222,0.4388,-0.1716,-0.0514,1.6814
501,110667466911,-1.3608,3.6299,0.4577,-0.1525,-0.0384,1.6790
502,110693788377,-1.3533,3.6355,0.4710,-0.1501,-0.0203,1.6718
503,110728905449,-1.3468,3.6405,0.4848,-0.1429,-0.0013,1.6705
504,110764012051,-1.3410,3.6438,0.4941,-0.1191,-0.0075,1.6793
505,110799123914,-1.3277,3.6505,0.5060,-0.1033,-0.0170,1.6771
506,110834233914,-1.3236,3.6506,0.5131,-0.1042,-0.0182,1.6634
507,110860579975,-1.3181,3.6532,0.5200,-0.1077,-0.0191,1.6537
508,110895683429,-1.3134,3.6539,0.5266,-0.1144,-0.0221,1.6427
509,110930785385,-1.3080,3.6561,0.5344,-0.1186,-0.0283,1.6331
510,110965899295,-1.3043,3.6575,0.5414,-0.1252,-0.0356,1.6268
511,111001015490,-1.2992,3.6604,0.5496,-0.1309,-0.0409,1.6294
512,111027343361,-1.2948,3.6620,0.5546,-0.1317,-0.0493,1.6403
513,111062459588,-1.2918,3.6645,0.5587,-0.1158,-0.0413,1.6616
514,111097582133,-1.2911,3.6647,0.5578,-0.1046,-0.0465,1.6851
515,111132833995,-1.2795,3.6739,0.5653,-0.0959,-0.0562,1.7056
516,111167927368,-1.2741,3.6787,0.5670,-0.0905,-0.0628,1.7252
517,111194270440,-1.2729,3.6785,0.5670,-0.0931,-0.0587,1.7323
518,111229389800,-1.2672,3.6852,0.5725,-0.1019,-0.0410,1.7243
519,111264513460,-1.2663,3.6842,0.5730,-0.1107,-0.0238,1.7140
520,111299622748,-1.2657,3.6876,0.5739,-0.0999,-0.0270,1.7206
521,111334741458,-1.2675,3.6852,0.5756,-0.0715,-0.0131,1.7299
522,111361066088,-1.2684,3.6843,0.5780,-0.0325,0.0003,1.7385
523,111396189664,-1.2694,3.6841,0.5777,-0.0039,0.0073,1.7455
524,111431326553,-1.2680,3.6854,0.5788,-0.0160,0.0063,1.7444
525,111466441777,-1.2660,3.6839,0.5796,-0.0104,0.0125,1.7445
526,111501686602,-1.2640,3.6844,0.5794,-0.0071,0.0093,1.7451
527,111528011451,-1.2628,3.6849,0.5792,-0.0113,0.0070,1.7450
528,111563119399,-1.2625,3.6843,0.5791,-0.0087,0.0066,1.7449
529,111598249852,-1.2614,3.6863,0.5794,-0.0068,0.0085,1.7450
530,111633499111,-1.2601,3.6869,0.5797,-0.0099,0.0102,1.7448
531,111668602829,-1.2601,3.6874,0.5792,-0.0066,0.0105,1.7447
532,111694920874,-1.2593,3.6880,0.5791,-0.0073,0.0087,1.7448
533,111730026831,-1.2589,3.6883,0.5789,-0.0071,0.0068,1.7447
534,111765156310,-1.2582,3.6890,0.5788,-0.0069,0.0061,1.7448
535,111800254462,-1.2576,3.6883,0.5786,-0.0064,0.0062,1.7448
536,111835358627,-1.2569,3.6886,0.5786,-0.0070,0.0070,1.7448
537,111861716225,-1.2570,3.6885,0.5785,-0.0065,0.0082,1.7449
538,111896835154,-1.2560,3.6884,0.5785,-0.0067,0.0095,1.7449
539,111931990683,-1.2557,3.6887,0.5783,-0.0064,0.0101,1.7448
540,111967101181,-1.2555,3.6879,0.5778,-0.0063,0.0100,1.7448
541,112002191848,-1.2560,3.6879,0.5774,-0.0051,0.0095,1.7449
542,112028530972,-1.2558,3.6882,0.5772,-0.0058,0.0087,1.7448
543,112063639708,-1.2566,3.6883,0.5771,-0.0046,0.0086,1.7450
544,112098741711,-1.2565,3.6890,0.5771,-0.0052,0.0085,1.7449
545,112133848582,-1.2568,3.6894,0.5767,-0.0044,0.0090,1.7449
546,112160168837,-1.2568,3.6899,0.5768,-0.0050,0.0095,1.7449
547,112195327490,-1.2574,3.6903,0.5764,-0.0044,0.0101,1.7449
548,112230514079,-1.2574,3.6912,0.5763,-0.0049,0.0102,1.7449
549,112265613192,-1.2583,3.6916,0.5761,-0.0044,0.0102,1.7448
550,112300711698,-1.2587,3.6926,0.5761,-0.0047,0.0098,1.7448
551,112327036817,-1.2588,3.6932,0.5759,-0.0043,0.0097,1.7448
552,112362130438,-1.2595,3.6938,0.5756,-0.0047,0.0097,1.7448
553,112397256738,-1.2601,3.6945,0.5755,-0.0044,0.0100,1.7448
554,112432364367,-1.2610,3.6950,0.5750,-0.0046,0.0104,1.7447
555,112467483482,-1.2620,3.6954,0.5746,-0.0045,0.0108,1.7446
556,112493829007,-1.2620,3.6961,0.5744,-0.0046,0.0108,1.7446
557,112528954199,-1.2630,3.6965,0.5739,-0.0046,0.0110,1.7445
558,112564065634,-1.2634,3.6973,0.5735,-0.0046,0.0109,1.7445
559,112599178936,-1.2634,3.6984,0.5731,-0.0047,0.0107,1.7444
560,112634297411,-1.2645,3.6986,0.5731,-0.0045,0.0110,1.7443
561,112660674211,-1.2653,3.6987,0.5733,-0.0046,0.0112,1.7442
562,112695824869,-1.2663,3.6989,0.5730,-0.0045,0.0116,1.7440
563,112730925238,-1.2673,3.6990,0.5732,-0.0046,0.0118,1.7439
564,112766078087,-1.2682,3.6992,0.5733,-0.0044,0.0119,1.7438
565,112801264781,-1.2690,3.6993,0.5731,-0.0047,0.0119,1.7437
566,112827660314,-1.2697,3.6994,0.5732,-0.0045,0.0120,1.7437
567,112862796650,-1.2702,3.6997,0.5734,-0.0047,0.0120,1.7435
568,112897910475,-1.2712,3.6997,0.5731,-0.0045,0.0121,1.7435
569,112933016045,-1.2722,3.6995,0.5729,-0.0047,0.0123,1.7433
570,112968119025,-1.2728,3.6999,0.5729,-0.0046,0.0124,1.7432
571,112994519043,-1.2740,3.6993,0.5727,-0.0047,0.0126,1.7432
572,113029610810,-1.2749,3.6994,0.5727,-0.0046,0.0127,1.7430
573,113064700400,-1.2758,3.6993,0.5728,-0.0047,0.0128,1.7429
574,113099794852,-1.2766,3.6993,0.5728,-0.0047,0.0129,1.7428
575,113134901393,-1.2778,3.6990,0.5726,-0.0047,0.0130,1.7427
576,113161225032,-1.2785,3.6988,0.5723,-0.0047,0.0130,1.7427
577,113196340012,-1.2787,3.6997,0.5720,-0.0048,0.0130,1.7426
578,113231440472,-1.2796,3.6986,0.5710,-0.0049,0.0132,1.7425
579,113266540995,-1.2807,3.6979,0.5704,-0.0049,0.0134,1.7423
580,113301662405,-1.2813,3.6979,0.5703,-0.0050,0.0134,1.7422
581,113327992779,-1.2819,3.6973,0.5700,-0.0050,0.0135,1.7421
582,113363205109,-1.2820,3.6980,0.5703,-0.0052,0.0135,1.7421
583,113398360450,-1.2821,3.6989,0.5698,-0.0052,0.0134,1.7420
584,113433459041,-1.2830,3.6978,0.5699,-0.0053,0.0136,1.7419
585,113468571386,-1.2837,3.6977,0.5698,-0.0053,0.0137,1.7418
586,113494901090,-1.2844,3.6971,0.5694,-0.0054,0.0139,1.7417
587,113530003273,-1.2847,3.6975,0.5690,-0.0054,0.0139,1.7416
588,113565110682,-1.2851,3.6977,0.5690,-0.0055,0.0139,1.7415
589,113600258381,-1.2852,3.6986,0.5685,-0.0056,0.0138,1.7415
590,113635383966,-1.2862,3.6979,0.5689,-0.0056,0.0139,1.7414
591,113661706555,-1.2863,3.6985,0.5686,-0.0056,0.0139,1.7413
592,113696824483,-1.2870,3.6982,0.5695,-0.0056,0.0140,1.7413
593,113731937490,-1.2871,3.6991,0.5691,-0.0057,0.0139,1.7412
594,113767050909,-1.2880,3.6981,0.5692,-0.0057,0.0141,1.7412
595,113802175769,-1.2884,3.6980,0.5692,-0.0058,0.0142,1.7411
596,113828503675,-1.2890,3.6977,0.5692,-0.0058,0.0142,1.7411
597,113863612950,-1.2894,3.6976,0.5691,-0.0058,0.0143,1.7411
598,113898734416,-1.2897,3.6978,0.5693,-0.0059,0.0143,1.7410
599,113933895130,-1.2902,3.6976,0.5692,-0.0059,0.0144,1.7409
600,113960232985,-1.2905,3.6976,0.5693,-0.0060,0.0144,1.7409
601,113995332976,-1.2909,3.6975,0.5692,-0.0060,0.0145,1.7408
602,114030438076,-1.2912,3.6979,0.5695,-0.0061,0.0145,1.7408
603,114065600341,-1.2913,3.6982,0.5695,-0.0061,0.0145,1.7407
604,114100713448,-1.2917,3.6985,0.5696,-0.0061,0.0145,1.7407
605,114127038009,-1.2920,3.6983,0.5695,-0.0062,0.0146,1.7407
606,114162151637,-1.2925,3.6982,0.5695,-0.0062,0.0147,1.7406
607,114197278782,-1.2926,3.6984,0.5694,-0.0063,0.0148,1.7405
608,114232401882,-1.2929,3.6984,0.5695,-0.0063,0.0148,1.7404
609,114267514706,-1.2933,3.6983,0.5694,-0.0063,0.0148,1.7404
610,114293851233,-1.2933,3.6990,0.5692,-0.0063,0.0148,1.7403
611,114328961846,-1.2940,3.6985,0.5698,-0.0063,0.0149,1.7402
612,114364077299,-1.2943,3.6985,0.5699,-0.0063,0.0149,1.7401
613,114399244395,-1.2946,3.6984,0.5697,-0.0064,0.0150,1.7401
614,114434459316,-1.2947,3.6989,0.5700,-0.0064,0.0150,1.7400
615,114460779719,-1.2950,3.6991,0.5701,-0.0064,0.0150,1.7400
616,114495896496,-1.2954,3.6991,0.5703,-0.0064,0.0151,1.7399
617,114531009168,-1.2954,3.7001,0.5701,-0.0065,0.0150,1.7399
618,114566234824,-1.2961,3.6996,0.5705,-0.0064,0.0151,1.7398
619,114601348130,-1.2964,3.6995,0.5705,-0.0064,0.0151,1.7397
620,114627669853,-1.2968,3.6992,0.5705,-0.0064,0.0151,1.7397
621,114662796520,-1.2968,3.7002,0.5703,-0.0064,0.0151,1.7396
622,114697925135,-1.2974,3.6996,0.5706,-0.0065,0.0152,1.7395
623,114733088740,-1.2976,3.6998,0.5706,-0.0064,0.0152,1.7395
624,114768194410,-1.2979,3.6997,0.5704,-0.0064,0.0152,1.7394
625,114794551117,-1.2981,3.6998,0.5705,-0.0064,0.0153,1.7393
626,114829783901,-1.2984,3.7000,0.5705,-0.0064,0.0153,1.7393
627,114864905246,-1.2986,3.7003,0.5705,-0.0065,0.0153,1.7393
628,114900052877,-1.2990,3.7004,0.5706,-0.0065,0.0153,1.7392
629,114935189640,-1.2992,3.7010,0.5707,-0.0065,0.0153,1.7392
630,114961522491,-1.2995,3.7011,0.5709,-0.0065,0.0154,1.7391
631,114996628219,-1.2997,3.7012,0.5708,-0.0065,0.0153,1.7391
632,115031733773,-1.2999,3.7016,0.5708,-0.0066,0.0154,1.7390
633,115066850553,-1.3002,3.7020,0.5708,-0.0066,0.0154,1.7390
634,115101946285,-1.3006,3.7025,0.5708,-0.0066,0.0154,1.7389
635,115128263596,-1.3009,3.7022,0.5708,-0.0066,0.0154,1.7389
636,115163388069,-1.3011,3.7025,0.5708,-0.0066,0.0154,1.7388
637,115198518930,-1.3013,3.7027,0.5708,-0.0066,0.0154,1.7387
638,115233736599,-1.3016,3.7028,0.5707,-0.0067,0.0154,1.7386
639,115268822667,-1.3018,3.7026,0.5702,-0.0067,0.0154,1.7385
640,115295148322,-1.3021,3.7026,0.5701,-0.0067,0.0155,1.7385
641,115330245536,-1.3024,3.7025,0.5697,-0.0067,0.0155,1.7385
642,115365367449,-1.3027,3.7017,0.5690,-0.0067,0.0155,1.7384
643,115400513969,-1.3030,3.7011,0.5683,-0.0067,0.0156,1.7384
644,115426836683,-1.3033,3.7010,0.5684,-0.0067,0.0156,1.7384
645,115461960193,-1.3038,3.7008,0.5685,-0.0068,0.0156,1.7384
646,115497059461,-1.3041,3.7008,0.5687,-0.0068,0.0157,1.7383
647,115532172193,-1.3043,3.7007,0.5685,-0.0068,0.0157,1.7383
648,115567266005,-1.3045,3.7008,0.5686,-0.0069,0.0157,1.7382
649,115602360892,-1.3050,3.7007,0.5686,-0.0069,0.0157,1.7382
650,115628681227,-1.3051,3.7001,0.5686,-0.0069,0.0158,1.7382
651,115663793685,-1.3052,3.7000,0.5683,-0.0070,0.0158,1.7382
652,115698984691,-1.3054,3.7004,0.5682,-0.0070,0.0157,1.7381
653,115734214563,-1.3055,3.7003,0.5683,-0.0070,0.0158,1.7381
654,115760545510,-1.3056,3.7006,0.5685,-0.0070,0.0158,1.7381
655,115795682702,-1.3055,3.7004,0.5676,-0.0070,0.0158,1.7380
656,115830814347,-1.3056,3.7002,0.5675,-0.0071,0.0159,1.7379
657,115865937925,-1.3055,3.7002,0.5670,-0.0071,0.0159,1.7378
658,115901029943,-1.3055,3.7003,0.5670,-0.0072,0.0159,1.7378
659,115927350645,-1.3055,3.7000,0.5666,-0.0072,0.0159,1.7378
660,115962526255,-1.3052,3.7004,0.5667,-0.0073,0.0159,1.7377
661,115997644365,-1.3053,3.7001,0.5662,-0.0073,0.0159,1.7376
662,116032744516,-1.3055,3.7004,0.5664,-0.0073,0.0159,1.7376
663,116067838108,-1.3057,3.7000,0.5659,-0.0073,0.0159,1.7376
664,116094166951,-1.3061,3.6996,0.5660,-0.0073,0.0159,1.7376
665,116129283832,-1.3065,3.6993,0.5664,-0.0074,0.0160,1.7376
666,116164433001,-1.3065,3.6994,0.5666,-0.0074,0.0160,1.7376
667,116199549661,-1.3065,3.6992,0.5667,-0.0074,0.0160,1.7375
668,116234680689,-1.3067,3.6994,0.5668,-0.0074,0.0159,1.7374
669,116261033721,-1.3068,3.6989,0.5669,-0.0074,0.0160,1.7374
670,116296166720,-1.3069,3.6985,0.5667,-0.0074,0.0160,1.7374
671,116331326422,-1.3070,3.6986,0.5667,-0.0074,0.0159,1.7373
672,116366427396,-1.3071,3.6988,0.5670,-0.0075,0.0159,1.7373
673,116392776279,-1.3073,3.6991,0.5671,-0.0075,0.0159,1.7373
674,116427904114,-1.3074,3.6991,0.5672,-0.0075,0.0158,1.7372
675,116463085081,-1.3075,3.6991,0.5672,-0.0075,0.0158,1.7372
676,116498178580,-1.3078,3.6991,0.5676,-0.0075,0.0158,1.7371
677,116533288396,-1.3076,3.6996,0.5674,-0.0076,0.0157,1.7370
678,116568396498,-1.3082,3.6992,0.5676,-0.0076,0.0158,1.7371
679,116594734602,-1.3086,3.6999,0.5678,-0.0076,0.0157,1.7372
680,116629836940,-1.3087,3.6996,0.5677,-0.0076,0.0157,1.7371
681,116664962695,-1.3088,3.6999,0.5675,-0.0076,0.0157,1.7370
682,116700059273,-1.3089,3.7001,0.5676,-0.0076,0.0156,1.7370
683,116735161109,-1.3088,3.7007,0.5674,-0.0077,0.0155,1.7369
684,116761505503,-1.3093,3.7003,0.5677,-0.0076,0.0156,1.7369
685,116796693527,-1.3094,3.7001,0.5674,-0.0076,0.0156,1.7369
686,116831803916,-1.3096,3.7001,0.5675,-0.0076,0.0156,1.7368
687,116866994729,-1.3097,3.7002,0.5673,-0.0076,0.0155,1.7367
688,116893317395,-1.3099,3.7000,0.5674,-0.0076,0.0156,1.7367
689,116928473679,-1.3098,3.7006,0.5671,-0.0077,0.0155,1.7367
690,116963583706,-1.3102,3.7000,0.5671,-0.0077,0.0155,1.7367
691,116998768419,-1.3103,3.6994,0.5666,-0.0077,0.0155,1.7367
692,117033872674,-1.3104,3.6996,0.5666,-0.0077,0.0155,1.7366
693,117060207359,-1.3105,3.6993,0.5661,-0.0077,0.0155,1.7366
694,117095326600,-1.3107,3.6990,0.5659,-0.0078,0.0155,1.7366
695,117130456933,-1.3108,3.6985,0.5655,-0.0078,0.0155,1.7367
